:START_ID(Region),:END_ID(Region),weight:float,total:float,neuron_count:int,source_acronym,target_acronym,:TYPE
402.0,1009,4147.19653092894,116121.50286601033,28,VISal,fiber tracts,PROJECT_TO
583.0,104,2713.1082771092897,135655.4138554645,50,CLA,AId,PROJECT_TO
583.0,111,1227.9138423722811,54028.20906438037,44,CLA,AIp,PROJECT_TO
583.0,583,3581.193921435384,300820.28940057225,84,CLA,CLA,PROJECT_TO
583.0,672,5374.935554451107,408495.1021382841,76,CLA,CP,PROJECT_TO
583.0,536,793.6847336227927,33334.75881215729,42,CLA,CEA,PROJECT_TO
583.0,403,565.5305036737323,13572.732088169574,24,CLA,MEA,PROJECT_TO
583.0,381,6245.5625846562225,149893.50203174935,24,CLA,SNr,PROJECT_TO
583.0,1009,2826.5240152592837,237428.01728177982,84,CLA,fiber tracts,PROJECT_TO
583.0,342,491.56828539788415,13763.911991140756,28,CLA,SI,PROJECT_TO
583.0,1057,697.2147416752869,23705.301216959753,34,CLA,GU,PROJECT_TO
583.0,1022,784.167329059414,28230.0238461389,36,CLA,GPe,PROJECT_TO
672.0,672,12636.203956687361,12762565.996254234,1010,CP,CP,PROJECT_TO
672.0,536,1067.5931873954062,168679.7236084742,158,CP,CEA,PROJECT_TO
672.0,403,740.6550163019335,65177.64143457015,88,CP,MEA,PROJECT_TO
672.0,1022,2465.0505988719156,2075572.604250153,842,CP,GPe,PROJECT_TO
672.0,381,4869.2549839804715,1275744.8058028836,262,CP,SNr,PROJECT_TO
672.0,1009,2015.9748718943706,1391022.6616071158,690,CP,fiber tracts,PROJECT_TO
672.0,1057,1150.282085213048,96623.69515789604,84,CP,GU,PROJECT_TO
672.0,342,540.9136039550849,113591.85683056782,210,CP,SI,PROJECT_TO
579.0,345,1819.015511436576,21828.18613723891,12,ec,SSp-m,PROJECT_TO
579.0,378,1584.8811008345886,22188.33541168424,14,ec,SSs,PROJECT_TO
579.0,1057,3222.4647683542435,45114.50675695941,14,ec,GU,PROJECT_TO
579.0,104,4898.266041772992,117558.38500255182,24,ec,AId,PROJECT_TO
579.0,111,2229.5207625876997,66885.62287763099,30,ec,AIp,PROJECT_TO
579.0,583,1592.1779368748387,44580.98223249548,28,ec,CLA,PROJECT_TO
579.0,672,4293.993035250555,704214.857781091,164,ec,CP,PROJECT_TO
579.0,1022,510.7450709081854,14300.861985429192,28,ec,GPe,PROJECT_TO
579.0,1009,11242.880904753556,4092408.6493302947,364,ec,fiber tracts,PROJECT_TO
672.0,345,9682.129978018438,716477.6183733644,74,CP,SSp-m,PROJECT_TO
672.0,378,9753.519080383607,585211.1448230164,60,CP,SSs,PROJECT_TO
579.0,677,1350.7685612113423,24313.83410180416,18,ec,VISC,PROJECT_TO
579.0,131,226.80267343253217,3175.2374280554504,14,ec,LA,PROJECT_TO
672.0,952,1045.9167616252842,69030.50626726875,66,CP,EPd,PROJECT_TO
672.0,966,604.1465965186923,4833.172772149538,8,CP,EPv,PROJECT_TO
672.0,998,303.0789948114971,16366.265719820844,54,CP,FS,PROJECT_TO
104.0,1022,1023.0846931646162,1943860.9170127707,1900,AId,GPe,PROJECT_TO
672.0,1031,901.4316346108172,185694.91672982834,206,CP,GPi,PROJECT_TO
1108.0,985,168.2201753767199,672.8807015068796,4,ccg,MOp,PROJECT_TO
1108.0,345,962.7585721983113,7702.06857758649,8,ccg,SSp-m,PROJECT_TO
1108.0,1057,330.69360540457836,1984.16163242747,6,ccg,GU,PROJECT_TO
1108.0,672,7944.00854143416,174768.18791155153,22,ccg,CP,PROJECT_TO
1108.0,1009,4497.915343678378,98954.13756092431,22,ccg,fiber tracts,PROJECT_TO
672.0,104,1688.5399044615972,195870.62891754528,116,CP,AId,PROJECT_TO
672.0,583,538.373928139352,63528.12352044353,118,CP,CLA,PROJECT_TO
672.0,111,1275.9413241442494,94419.65798667446,74,CP,AIp,PROJECT_TO
81.0,672,12884.781293299864,77308.68775979918,6,VL,CP,PROJECT_TO
81.0,1022,3042.5684239862485,12170.273695944994,4,VL,GPe,PROJECT_TO
81.0,1009,960.7684983298177,5764.610989978906,6,VL,fiber tracts,PROJECT_TO
378.0,119,325.891182771565,8473.17075206069,26,SSs,AIv,PROJECT_TO
378.0,382,1996.4466830719293,47914.720393726304,24,SSs,CA1,PROJECT_TO
378.0,423,309.0698835791152,5563.257904424074,18,SSs,CA2,PROJECT_TO
329.0,329,17010.36137800279,4967025.522376815,292,SSp-bfd,SSp-bfd,PROJECT_TO
329.0,337,1189.3407631687523,35680.22289506257,30,SSp-bfd,SSp-ll,PROJECT_TO
329.0,369,1515.1906429270946,127276.01400587594,84,SSp-bfd,SSp-ul,PROJECT_TO
329.0,361,949.0629453150452,77823.16151583371,82,SSp-bfd,SSp-tr,PROJECT_TO
329.0,182305689,1119.6683941815077,152274.90160868503,136,SSp-bfd,SSp-un,PROJECT_TO
329.0,378,4364.046449631828,785528.3609337291,180,SSp-bfd,SSs,PROJECT_TO
329.0,402,1277.7444340844252,51109.777363377005,40,SSp-bfd,VISal,PROJECT_TO
329.0,417,1772.6825252702065,127633.14181945488,72,SSp-bfd,VISrl,PROJECT_TO
329.0,672,6020.747073664552,1155983.438143594,192,SSp-bfd,CP,PROJECT_TO
329.0,1009,4405.324805321381,1198248.3470474156,272,SSp-bfd,fiber tracts,PROJECT_TO
329.0,1011,870.8835608465315,53994.780772484955,62,SSp-bfd,AUDd,PROJECT_TO
329.0,312782546,2490.8257722778644,149449.54633667186,60,SSp-bfd,VISa,PROJECT_TO
329.0,382,1619.521760600573,93932.26211483324,58,SSp-bfd,CA1,PROJECT_TO
329.0,463,1030.4782853842314,113352.61139226545,110,SSp-bfd,CA3,PROJECT_TO
329.0,726,318.1941480461962,18455.26058667938,58,SSp-bfd,DG,PROJECT_TO
952.0,104,129.9728863158822,1039.7830905270575,8,EPd,AId,PROJECT_TO
952.0,111,206.7575801032972,2067.575801032972,10,EPd,AIp,PROJECT_TO
952.0,961,637.8946991957238,2551.578796782895,4,EPd,PIR,PROJECT_TO
952.0,583,1254.849603419013,12548.49603419013,10,EPd,CLA,PROJECT_TO
952.0,952,4369.8370774086,78657.0673933548,18,EPd,EPd,PROJECT_TO
952.0,966,667.9523601075948,2671.8094404303793,4,EPd,EPv,PROJECT_TO
952.0,672,3373.917186812705,60730.50936262869,18,EPd,CP,PROJECT_TO
952.0,998,3154.6221019889927,37855.46522386791,12,EPd,FS,PROJECT_TO
952.0,536,1467.9342621700414,20551.07967038058,14,EPd,CEA,PROJECT_TO
952.0,342,194.3945176003942,1943.9451760039422,10,EPd,SI,PROJECT_TO
952.0,1009,359.460019200302,6470.280345605435,18,EPd,fiber tracts,PROJECT_TO
583.0,119,900.5272614258095,39623.19950273562,44,CLA,AIv,PROJECT_TO
583.0,952,1768.6994116672868,67210.5776433569,38,CLA,EPd,PROJECT_TO
583.0,463,509.1506737397009,2036.6026949588036,4,CLA,CA3,PROJECT_TO
579.0,536,665.184262308219,23946.633443095885,36,ec,CEA,PROJECT_TO
579.0,463,566.6151630312875,131454.7178232587,232,ec,CA3,PROJECT_TO
579.0,403,1983.556532615985,95210.71356556728,48,ec,MEA,PROJECT_TO
579.0,381,2365.7561369562577,14194.536821737547,6,ec,SNr,PROJECT_TO
378.0,536,1120.7611713631345,118800.68416449225,106,SSs,CEA,PROJECT_TO
378.0,1022,713.3556573355257,79895.83362157889,112,SSs,GPe,PROJECT_TO
583.0,677,480.6330201662586,6728.86228232762,14,CLA,VISC,PROJECT_TO
672.0,131,2606.8522484624245,20854.817987699396,8,CP,LA,PROJECT_TO
672.0,677,1533.635764632488,64412.7021145645,42,CP,VISC,PROJECT_TO
703.0,119,2337.9631718548926,9351.85268741957,4,CTXsp,AIv,PROJECT_TO
703.0,583,1736.4759974522694,6945.903989809078,4,CTXsp,CLA,PROJECT_TO
703.0,952,1287.76473556044,7726.58841336264,6,CTXsp,EPd,PROJECT_TO
703.0,672,12464.735041813408,74788.41025088045,6,CTXsp,CP,PROJECT_TO
703.0,998,352.2537437697813,1409.0149750791252,4,CTXsp,FS,PROJECT_TO
703.0,536,197.74141146659014,790.9656458663605,4,CTXsp,CEA,PROJECT_TO
703.0,1022,317.0246803527806,1268.0987214111224,4,CTXsp,GPe,PROJECT_TO
703.0,1009,4677.450747151604,28064.704482909627,6,CTXsp,fiber tracts,PROJECT_TO
672.0,463,510.44746442522177,11229.84421735488,22,CP,CA3,PROJECT_TO
1057.0,345,7286.2955699933145,393459.96077963896,54,GU,SSp-m,PROJECT_TO
1057.0,1057,10136.613407029829,770382.618934267,76,GU,GU,PROJECT_TO
1057.0,672,6857.056268590634,479993.9388013444,70,GU,CP,PROJECT_TO
1057.0,998,1146.1501877658327,18338.403004253323,16,GU,FS,PROJECT_TO
1057.0,536,1363.240304357537,51803.13156558641,38,GU,CEA,PROJECT_TO
1057.0,1022,1092.6841590895392,43707.36636358157,40,GU,GPe,PROJECT_TO
1057.0,1009,3441.2921978384807,247773.0382443706,72,GU,fiber tracts,PROJECT_TO
956.0,985,1827.4708879601665,32894.475983282995,18,fa,MOp,PROJECT_TO
956.0,1057,1401.7712980582774,8410.627788349664,6,fa,GU,PROJECT_TO
956.0,104,1917.353272716401,30677.652363462417,16,fa,AId,PROJECT_TO
956.0,119,162.75437921025713,1302.035033682057,8,fa,AIv,PROJECT_TO
956.0,583,224.90478527089385,449.8095705417877,2,fa,CLA,PROJECT_TO
956.0,672,9517.716650623383,323602.366121195,34,fa,CP,PROJECT_TO
956.0,1009,4527.500103282343,190155.0043378584,42,fa,fiber tracts,PROJECT_TO
672.0,56,431.5105332918132,7767.189599252638,18,CP,ACB,PROJECT_TO
956.0,1022,1471.0041009268825,41188.11482595271,28,fa,GPe,PROJECT_TO
895.0,541,5769.903759490438,150017.49774675138,26,ECT,TEa,PROJECT_TO
895.0,895,11749.510792458519,305487.2806039215,26,ECT,ECT,PROJECT_TO
895.0,131,3434.193354915073,82420.64051796176,24,ECT,LA,PROJECT_TO
895.0,672,3538.960388153015,84935.04931567237,24,ECT,CP,PROJECT_TO
895.0,1009,4082.4291193261047,106143.15710247873,26,ECT,fiber tracts,PROJECT_TO
541.0,677,2501.885312798879,50037.70625597758,20,TEa,VISC,PROJECT_TO
541.0,111,1135.7943896308154,22715.887792616308,20,TEa,AIp,PROJECT_TO
541.0,131,933.6592936033325,11203.911523239989,12,TEa,LA,PROJECT_TO
541.0,672,3454.970787653064,76009.3573283674,22,TEa,CP,PROJECT_TO
1108.0,1022,1379.8761633080405,16558.513959696487,12,ccg,GPe,PROJECT_TO
672.0,194,152.45794217544295,3049.158843508859,20,CP,LHA,PROJECT_TO
672.0,262,901.4350233768346,10817.220280522015,12,CP,RT,PROJECT_TO
672.0,985,7441.872856980389,803722.268553882,108,CP,MOp,PROJECT_TO
181.0,44,3124.4828050894725,43742.75927125262,14,RE,ILA,PROJECT_TO
181.0,723,11926.21918251084,333934.1371103035,28,RE,ORBl,PROJECT_TO
181.0,731,1146.3070354484953,29803.982921660878,26,RE,ORBm,PROJECT_TO
181.0,746,8114.799610264339,227214.3890874015,28,RE,ORBvl,PROJECT_TO
181.0,119,3021.011766168747,72504.28238804992,24,RE,AIv,PROJECT_TO
181.0,507,10304.85929907929,226706.90457974435,22,RE,MOB,PROJECT_TO
181.0,151,2933.364951879993,58667.29903759986,20,RE,AOB,PROJECT_TO
181.0,159,7064.427239956047,183675.1082388572,26,RE,AON,PROJECT_TO
181.0,814,354.0052885184504,4248.063462221405,12,RE,DP,PROJECT_TO
181.0,961,1912.892433996735,38257.8486799347,20,RE,PIR,PROJECT_TO
181.0,672,1541.5412160111264,43163.15404831154,28,RE,CP,PROJECT_TO
181.0,351,633.4049059158076,11401.288306484537,18,RE,BST,PROJECT_TO
181.0,127,599.6263905480511,15590.286154249327,26,RE,AM,PROJECT_TO
181.0,181,278.4675395270399,8354.026185811197,30,RE,RE,PROJECT_TO
181.0,262,2690.108446532781,80703.25339598343,30,RE,RT,PROJECT_TO
181.0,1009,2456.510430776791,73695.31292330373,30,RE,fiber tracts,PROJECT_TO
723.0,345,1709.371835997417,362386.82923145243,212,ORBl,SSp-m,PROJECT_TO
723.0,583,1324.129051802935,1310887.7612849057,990,ORBl,CLA,PROJECT_TO
723.0,966,1033.2939140230806,86796.68877793878,84,ORBl,EPv,PROJECT_TO
723.0,672,19863.33496824368,47354190.56429293,2384,ORBl,CP,PROJECT_TO
723.0,56,3073.5383346616245,2649390.0444783205,862,ORBl,ACB,PROJECT_TO
723.0,1105,352.439858273506,15507.353764034264,44,ORBl,IA,PROJECT_TO
985.0,353,1803.262036455117,194752.29993715262,108,MOp,SSp-n,PROJECT_TO
985.0,337,3364.9462518994933,531661.5078001199,158,MOp,SSp-ll,PROJECT_TO
985.0,369,3947.902111199825,1176474.8291375479,298,MOp,SSp-ul,PROJECT_TO
985.0,541,1030.5983914973008,10305.983914973007,10,MOp,TEa,PROJECT_TO
1057.0,378,8906.950318554002,427533.6152905921,48,GU,SSs,PROJECT_TO
1057.0,677,4567.77154452337,182710.8617809348,40,GU,VISC,PROJECT_TO
1057.0,104,1438.8258956115292,74818.94657179952,52,GU,AId,PROJECT_TO
583.0,184,921.0140072457231,14736.224115931569,16,CLA,FRP,PROJECT_TO
583.0,985,3798.9218513961955,75978.43702792391,20,CLA,MOp,PROJECT_TO
583.0,993,20108.598515991685,402171.9703198337,20,CLA,MOs,PROJECT_TO
583.0,353,15.976256507610568,31.952513015221136,2,CLA,SSp-n,PROJECT_TO
583.0,361,1046.8470776057986,8374.776620846389,8,CLA,SSp-tr,PROJECT_TO
583.0,378,608.5030594994066,4868.024475995253,8,CLA,SSs,PROJECT_TO
583.0,394,1741.3371444082338,20896.045732898805,12,CLA,VISam,PROJECT_TO
583.0,385,4117.024974083222,41170.24974083222,10,CLA,VISp,PROJECT_TO
583.0,533,2087.436260733417,25049.235128801003,12,CLA,VISpm,PROJECT_TO
583.0,39,14298.053197725418,257364.9575590575,18,CLA,ACAd,PROJECT_TO
583.0,48,14876.433944511879,148764.3394451188,10,CLA,ACAv,PROJECT_TO
583.0,972,4186.067991108662,75349.22383995591,18,CLA,PL,PROJECT_TO
583.0,44,835.7305218662107,6685.844174929685,8,CLA,ILA,PROJECT_TO
583.0,723,2184.8127552335204,52435.50612560449,24,CLA,ORBl,PROJECT_TO
583.0,731,3975.9484475101463,31807.58758008117,8,CLA,ORBm,PROJECT_TO
583.0,746,6197.309234446805,49578.47387557444,8,CLA,ORBvl,PROJECT_TO
583.0,894,3368.839851820845,40426.07822185014,12,CLA,RSPagl,PROJECT_TO
583.0,879,6589.104938217873,79069.25925861447,12,CLA,RSPd,PROJECT_TO
583.0,886,12057.08479945566,96456.67839564529,8,CLA,RSPv,PROJECT_TO
583.0,312782546,2730.9513138059224,32771.41576567107,12,CLA,VISa,PROJECT_TO
583.0,159,3093.28749639347,18559.72497836082,6,CLA,AON,PROJECT_TO
583.0,814,206.0157942734821,1236.0947656408925,6,CLA,DP,PROJECT_TO
583.0,19,205.42243445012846,821.6897378005139,4,CLA,IG,PROJECT_TO
